experiment,point,run,seed,method,n,m,d_or_h,k,total_s,ari,nmi,t_kmeans,t_affinity,t_spectral,t_propagate,t_laplacian,t_eigen,t_spectral_kmeans,status,error
m,50,4,22192,cpu_8,20000,50,64,10,0.13287901878356934,0.5535021674122231,0.6670017609642288,,,,,,,,ok,
m,50,4,22192,cpu_16,20000,50,64,10,0.07307124137878418,0.5535021674122231,0.6670017609642288,,,,,,,,ok,
m,50,4,22192,cpu_36,20000,50,64,10,0.05671811103820801,0.5535021674122231,0.6670017609642288,,,,,,,,ok,
m,100,0,22188,cpu_4,20000,100,64,10,0.5607624053955078,0.6465528232632867,0.6991392533167201,,,,,,,,ok,
m,100,0,22188,cpu_8,20000,100,64,10,0.26579880714416504,0.6465528232632867,0.6991392533167201,,,,,,,,ok,
m,100,0,22188,cpu_16,20000,100,64,10,0.14552712440490723,0.6465528232632867,0.6991392533167201,,,,,,,,ok,
m,100,0,22188,cpu_36,20000,100,64,10,0.11116981506347656,0.6465528232632867,0.6991392533167201,,,,,,,,ok,
m,100,1,22189,cpu_4,20000,100,64,10,0.5685772895812988,0.63934809578391,0.7376024501038623,,,,,,,,ok,
m,100,1,22189,cpu_8,20000,100,64,10,0.26880407333374023,0.63934809578391,0.7376024501038623,,,,,,,,ok,
m,100,1,22189,cpu_16,20000,100,64,10,0.15033364295959473,0.63934809578391,0.7376024501038623,,,,,,,,ok,
m,100,1,22189,cpu_36,20000,100,64,10,0.11248540878295898,0.6126002397376588,0.7199687257513006,,,,,,,,ok,
m,100,2,22190,cpu_4,20000,100,64,10,0.5617902278900146,0.6480259658251634,0.7131588829660218,,,,,,,,ok,
m,100,2,22190,cpu_8,20000,100,64,10,0.26593995094299316,0.6480259658251634,0.7131588829660218,,,,,,,,ok,
m,100,2,22190,cpu_16,20000,100,64,10,0.1461033821105957,0.6480259658251634,0.7131588829660218,,,,,,,,ok,
m,100,2,22190,cpu_36,20000,100,64,10,0.11107683181762695,0.6480259658251634,0.7131588829660218,,,,,,,,ok,
m,100,3,22191,cpu_4,20000,100,64,10,0.5675444602966309,0.6488371872280037,0.7177925566832689,,,,,,,,ok,
m,100,3,22191,cpu_8,20000,100,64,10,0.26873159408569336,0.6488371872280037,0.7177925566832689,,,,,,,,ok,
m,100,3,22191,cpu_16,20000,100,64,10,0.1490941047668457,0.6488371872280037,0.7177925566832689,,,,,,,,ok,
m,100,3,22191,cpu_36,20000,100,64,10,0.11249899864196777,0.6488371872280037,0.7177925566832689,,,,,,,,ok,
m,100,4,22192,cpu_4,20000,100,64,10,0.5612709522247314,0.6467760180447303,0.7135420290647279,,,,,,,,ok,
m,100,4,22192,cpu_8,20000,100,64,10,0.2658698558807373,0.6468598410988291,0.7136080243613901,,,,,,,,ok,
